2;naval_base_spawn;3600.00;11.00;815.00;0.00;2730
2;naval_base_spawn;3516.00;11.00;684.00;0.00;5246
2;naval_base_spawn;3567.00;11.00;740.00;0.00;2704
2;naval_base_spawn;3529.00;11.00;694.00;0.00;5246
2;nuclear_reactor_spawn;3541.00;11.00;758.00;0.00;0
2;synthetic_refinery;3541.00;11.00;758.00;0.00;0
2;supply_node;3544.00;11.00;774.00;0.00;0
2;supply_node;3604.00;11.00;823.00;0.00;0
2;supply_node;3530.00;11.00;742.00;0.00;0
2;supply_node;3508.00;11.00;723.00;0.00;0
2;supply_node;3553.00;11.00;776.00;0.00;0
2;supply_node;3535.00;11.00;728.00;0.00;0
2;supply_node;3485.00;11.00;701.00;0.00;0
2;supply_node;3559.00;11.00;761.00;0.00;0
2;supply_node;3592.00;11.00;817.00;0.00;0
2;supply_node;3502.00;11.00;699.00;0.00;0
2;supply_node;3549.00;11.00;750.00;0.00;0
2;supply_node;3517.00;11.00;717.00;0.00;0
2;floating_harbor;3605.00;11.00;821.00;0.00;1966
2;floating_harbor;3556.00;11.00;724.00;0.00;5065
2;floating_harbor;3489.00;11.00;664.00;0.00;8164
2;floating_harbor;3574.00;11.00;755.00;0.00;10818
2;floating_harbor;3601.00;11.00;815.00;0.00;10891
2;floating_harbor;3517.00;11.00;684.00;0.00;10928
2;floating_harbor;3568.00;11.00;740.00;0.00;12840
2;floating_harbor;3530.00;11.00;694.00;0.00;12991
2;rocket_site_spawn;3541.00;11.00;758.00;0.00;0
3;air_base;2930.00;11.00;1246.00;0.00;0
3;anti_air_building;2930.00;11.00;1246.00;0.00;0
3;anti_air_building;2928.00;11.00;1231.00;0.00;0
3;anti_air_building;2902.00;11.00;1203.00;0.00;0
3;arms_factory;2930.00;11.00;1246.00;0.00;0
3;arms_factory;2928.00;11.00;1231.00;0.00;0
3;arms_factory;2902.00;11.00;1203.00;0.00;0
3;arms_factory;2918.00;11.00;1213.00;0.00;0
3;arms_factory;2904.00;11.00;1246.00;0.00;0
3;arms_factory;2918.00;11.00;1246.00;0.00;0
3;bunker;2936.00;11.00;1251.00;0.00;0
3;bunker;2935.00;11.00;1240.00;0.00;0
3;bunker;2898.00;11.00;1197.00;0.00;0
3;bunker;2924.00;11.00;1224.00;0.00;0
3;bunker;2901.00;11.00;1247.00;0.00;0
3;bunker;2924.00;11.00;1248.00;0.00;0
3;bunker;2917.00;11.00;1233.00;0.00;0
3;bunker;2904.00;11.00;1215.00;0.00;0
3;industrial_complex;2930.00;11.00;1246.00;0.00;0
3;industrial_complex;2928.00;11.00;1231.00;0.00;0
3;industrial_complex;2902.00;11.00;1203.00;0.00;0
3;industrial_complex;2918.00;11.00;1213.00;0.00;0
3;industrial_complex;2904.00;11.00;1246.00;0.00;0
3;industrial_complex;2918.00;11.00;1246.00;0.00;0
3;nuclear_reactor_spawn;2930.00;11.00;1246.00;0.00;0
3;synthetic_refinery;2930.00;11.00;1246.00;0.00;0
3;supply_node;2936.00;11.00;1251.00;0.00;0
3;supply_node;2935.00;11.00;1240.00;0.00;0
3;supply_node;2898.00;11.00;1197.00;0.00;0
3;supply_node;2924.00;11.00;1224.00;0.00;0
3;supply_node;2901.00;11.00;1247.00;0.00;0
3;supply_node;2924.00;11.00;1248.00;0.00;0
3;supply_node;2917.00;11.00;1233.00;0.00;0
3;supply_node;2904.00;11.00;1215.00;0.00;0
3;rocket_site_spawn;2930.00;11.00;1246.00;0.00;0
4;air_base;2886.00;11.00;1179.00;0.00;0
4;anti_air_building;2886.00;11.00;1179.00;0.00;0
4;anti_air_building;2920.00;11.00;1186.00;0.00;0
4;anti_air_building;2886.00;11.00;1179.00;0.00;0
4;arms_factory;2886.00;11.00;1179.00;0.00;0
4;arms_factory;2920.00;11.00;1186.00;0.00;0
4;arms_factory;2886.00;11.00;1179.00;0.00;0
4;arms_factory;2920.00;11.00;1186.00;0.00;0
4;arms_factory;2886.00;11.00;1179.00;0.00;0
4;arms_factory;2920.00;11.00;1186.00;0.00;0
4;bunker;2878.00;11.00;1160.00;0.00;0
4;bunker;2929.00;11.00;1197.00;0.00;0
4;industrial_complex;2886.00;11.00;1179.00;0.00;0
4;industrial_complex;2920.00;11.00;1186.00;0.00;0
4;industrial_complex;2886.00;11.00;1179.00;0.00;0
4;industrial_complex;2920.00;11.00;1186.00;0.00;0
4;industrial_complex;2886.00;11.00;1179.00;0.00;0
4;industrial_complex;2920.00;11.00;1186.00;0.00;0
4;nuclear_reactor_spawn;2886.00;11.00;1179.00;0.00;0
4;synthetic_refinery;2886.00;11.00;1179.00;0.00;0
4;supply_node;2878.00;11.00;1160.00;0.00;0
4;supply_node;2929.00;11.00;1197.00;0.00;0
4;rocket_site_spawn;2886.00;11.00;1179.00;0.00;0
5;air_base;2976.00;11.00;1186.00;0.00;0
5;anti_air_building;2976.00;11.00;1186.00;0.00;0
5;anti_air_building;2933.00;11.00;1203.00;0.00;0
5;anti_air_building;2961.00;11.00;1166.00;0.00;0
5;arms_factory;2976.00;11.00;1186.00;0.00;0
5;arms_factory;2933.00;11.00;1203.00;0.00;0
5;arms_factory;2961.00;11.00;1166.00;0.00;0
5;arms_factory;2944.00;11.00;1187.00;0.00;0
5;arms_factory;2947.00;11.00;1204.00;0.00;0
5;arms_factory;2959.00;11.00;1191.00;0.00;0
5;bunker;2972.00;11.00;1182.00;0.00;0
5;bunker;2929.00;11.00;1198.00;0.00;0
5;bunker;2972.00;11.00;1181.00;0.00;0
5;bunker;2942.00;11.00;1195.00;0.00;0
5;bunker;2941.00;11.00;1202.00;0.00;0
5;bunker;2967.00;11.00;1188.00;0.00;0
5;industrial_complex;2976.00;11.00;1186.00;0.00;0
5;industrial_complex;2933.00;11.00;1203.00;0.00;0
5;industrial_complex;2961.00;11.00;1166.00;0.00;0
5;industrial_complex;2944.00;11.00;1187.00;0.00;0
5;industrial_complex;2947.00;11.00;1204.00;0.00;0
5;industrial_complex;2959.00;11.00;1191.00;0.00;0
5;nuclear_reactor_spawn;2976.00;11.00;1186.00;0.00;0
5;synthetic_refinery;2976.00;11.00;1186.00;0.00;0
5;supply_node;2972.00;11.00;1182.00;0.00;0
5;supply_node;2929.00;11.00;1198.00;0.00;0
5;supply_node;2972.00;11.00;1181.00;0.00;0
5;supply_node;2942.00;11.00;1195.00;0.00;0
5;supply_node;2941.00;11.00;1202.00;0.00;0
5;supply_node;2967.00;11.00;1188.00;0.00;0
5;rocket_site_spawn;2976.00;11.00;1186.00;0.00;0
6;air_base;2978.00;11.00;1165.00;0.00;0
6;anti_air_building;2978.00;11.00;1165.00;0.00;0
6;anti_air_building;2994.00;11.00;1153.00;0.00;0
6;anti_air_building;2988.00;11.00;1178.00;0.00;0
6;arms_factory;2978.00;11.00;1165.00;0.00;0
6;arms_factory;2994.00;11.00;1153.00;0.00;0
6;arms_factory;2988.00;11.00;1178.00;0.00;0
6;arms_factory;2978.00;11.00;1165.00;0.00;0
6;arms_factory;2994.00;11.00;1153.00;0.00;0
6;arms_factory;2988.00;11.00;1178.00;0.00;0
6;bunker;2975.00;11.00;1178.00;0.00;0
6;bunker;3000.00;11.00;1164.00;0.00;0
6;bunker;2980.00;11.00;1181.00;0.00;0
6;industrial_complex;2978.00;11.00;1165.00;0.00;0
6;industrial_complex;2994.00;11.00;1153.00;0.00;0
6;industrial_complex;2988.00;11.00;1178.00;0.00;0
6;industrial_complex;2978.00;11.00;1165.00;0.00;0
6;industrial_complex;2994.00;11.00;1153.00;0.00;0
6;industrial_complex;2988.00;11.00;1178.00;0.00;0
6;nuclear_reactor_spawn;2978.00;11.00;1165.00;0.00;0
6;synthetic_refinery;2978.00;11.00;1165.00;0.00;0
6;supply_node;2975.00;11.00;1178.00;0.00;0
6;supply_node;3000.00;11.00;1164.00;0.00;0
6;supply_node;2980.00;11.00;1181.00;0.00;0
6;rocket_site_spawn;2978.00;11.00;1165.00;0.00;0
7;air_base;4574.00;11.00;1011.00;0.00;0
7;anti_air_building;4574.00;11.00;1011.00;0.00;0
7;anti_air_building;4574.00;11.00;1011.00;0.00;0
7;anti_air_building;4574.00;11.00;1011.00;0.00;0
7;arms_factory;4574.00;11.00;1011.00;0.00;0
7;arms_factory;4574.00;11.00;1011.00;0.00;0
7;arms_factory;4574.00;11.00;1011.00;0.00;0
7;arms_factory;4574.00;11.00;1011.00;0.00;0
7;arms_factory;4574.00;11.00;1011.00;0.00;0
7;arms_factory;4574.00;11.00;1011.00;0.00;0
7;bunker;4576.00;11.00;1016.00;0.00;0
7;coastal_bunker;4578.00;11.00;1010.00;0.00;0
7;dockyard;4578.00;11.00;1010.00;0.00;0
7;industrial_complex;4574.00;11.00;1011.00;0.00;0
7;industrial_complex;4574.00;11.00;1011.00;0.00;0
7;industrial_complex;4574.00;11.00;1011.00;0.00;0
7;industrial_complex;4574.00;11.00;1011.00;0.00;0
7;industrial_complex;4574.00;11.00;1011.00;0.00;0
7;industrial_complex;4574.00;11.00;1011.00;0.00;0
7;naval_base_spawn;4578.00;11.00;1010.00;0.00;5269
7;nuclear_reactor_spawn;4574.00;11.00;1011.00;0.00;0
7;synthetic_refinery;4574.00;11.00;1011.00;0.00;0
7;supply_node;4576.00;11.00;1016.00;0.00;0
7;floating_harbor;4576.00;11.00;1009.00;0.00;4189
7;rocket_site_spawn;4574.00;11.00;1011.00;0.00;0
8;air_base;3371.00;11.00;1092.00;0.00;0
8;anti_air_building;3371.00;11.00;1092.00;0.00;0
8;anti_air_building;3454.00;11.00;968.00;0.00;0
8;anti_air_building;3389.00;11.00;1099.00;0.00;0
8;arms_factory;3371.00;11.00;1092.00;0.00;0
8;arms_factory;3454.00;11.00;968.00;0.00;0
8;arms_factory;3389.00;11.00;1099.00;0.00;0
8;arms_factory;3413.00;11.00;1029.00;0.00;0
8;arms_factory;3468.00;11.00;1002.00;0.00;0
8;arms_factory;3390.00;11.00;1076.00;0.00;0
8;bunker;3379.00;11.00;1097.00;0.00;0
8;bunker;3463.00;11.00;985.00;0.00;0
8;bunker;3380.00;11.00;1097.00;0.00;0
8;bunker;3398.00;11.00;1042.00;0.00;0
8;bunker;3463.00;11.00;986.00;0.00;0
8;bunker;3383.00;11.00;1081.00;0.00;0
8;bunker;3429.00;11.00;1023.00;0.00;0
8;bunker;3503.00;11.00;929.00;0.00;0
8;bunker;3452.00;11.00;984.00;0.00;0
8;bunker;3417.00;11.00;1040.00;0.00;0
8;bunker;3481.00;11.00;920.00;0.00;0
8;bunker;3407.00;11.00;1049.00;0.00;0
8;bunker;3463.00;11.00;1018.00;0.00;0
8;bunker;3468.00;11.00;969.00;0.00;0
8;bunker;3403.00;11.00;1074.00;0.00;0
8;bunker;3360.00;11.00;1107.00;0.00;0
8;bunker;3388.00;11.00;1111.00;0.00;0
8;bunker;3443.00;11.00;1072.00;0.00;0
8;bunker;3447.00;11.00;977.00;0.00;0
8;coastal_bunker;3369.00;11.00;1088.00;0.00;0
8;coastal_bunker;3446.00;11.00;960.00;0.00;0
8;coastal_bunker;3398.00;11.00;1042.00;0.00;0
8;coastal_bunker;3379.00;11.00;1071.00;0.00;0
8;coastal_bunker;3470.00;11.00;921.00;0.00;0
8;coastal_bunker;3386.00;11.00;1053.00;0.00;0
8;coastal_bunker;3348.00;11.00;1114.00;0.00;0
8;coastal_bunker;3416.00;11.00;1001.00;0.00;0
8;dockyard;3369.00;11.00;1088.00;0.00;0
8;industrial_complex;3371.00;11.00;1092.00;0.00;0
8;industrial_complex;3454.00;11.00;968.00;0.00;0
8;industrial_complex;3389.00;11.00;1099.00;0.00;0
8;industrial_complex;3413.00;11.00;1029.00;0.00;0
8;industrial_complex;3468.00;11.00;1002.00;0.00;0
8;industrial_complex;3390.00;11.00;1076.00;0.00;0
8;naval_base_spawn;3369.00;11.00;1088.00;0.00;2825
8;naval_base_spawn;3446.00;11.00;960.00;0.00;8766
8;naval_base_spawn;3398.00;11.00;1042.00;0.00;2825
8;naval_base_spawn;3379.00;11.00;1071.00;0.00;2825
8;naval_base_spawn;3470.00;11.00;921.00;0.00;2800
8;naval_base_spawn;3386.00;11.00;1053.00;0.00;2825
8;naval_base_spawn;3348.00;11.00;1114.00;0.00;5388
8;naval_base_spawn;3416.00;11.00;1001.00;0.00;8742
8;nuclear_reactor_spawn;3371.00;11.00;1092.00;0.00;0
8;synthetic_refinery;3371.00;11.00;1092.00;0.00;0
8;supply_node;3379.00;11.00;1097.00;0.00;0
8;supply_node;3463.00;11.00;985.00;0.00;0
8;supply_node;3380.00;11.00;1097.00;0.00;0
8;supply_node;3398.00;11.00;1042.00;0.00;0
8;supply_node;3463.00;11.00;986.00;0.00;0
8;supply_node;3383.00;11.00;1081.00;0.00;0
8;supply_node;3429.00;11.00;1023.00;0.00;0
8;supply_node;3503.00;11.00;929.00;0.00;0
8;supply_node;3452.00;11.00;984.00;0.00;0
8;supply_node;3417.00;11.00;1040.00;0.00;0
8;supply_node;3481.00;11.00;920.00;0.00;0
8;supply_node;3407.00;11.00;1049.00;0.00;0
8;supply_node;3463.00;11.00;1018.00;0.00;0
8;supply_node;3468.00;11.00;969.00;0.00;0
8;supply_node;3403.00;11.00;1074.00;0.00;0
8;supply_node;3360.00;11.00;1107.00;0.00;0
8;supply_node;3388.00;11.00;1111.00;0.00;0
8;supply_node;3443.00;11.00;1072.00;0.00;0
8;supply_node;3447.00;11.00;977.00;0.00;0
8;floating_harbor;3368.00;11.00;1087.00;0.00;1033
8;floating_harbor;3445.00;11.00;960.00;0.00;1923
8;floating_harbor;3397.00;11.00;1042.00;0.00;2033
8;floating_harbor;3378.00;11.00;1070.00;0.00;2095
8;floating_harbor;3461.00;11.00;921.00;0.00;8073
8;floating_harbor;3385.00;11.00;1053.00;0.00;8092
8;floating_harbor;3347.00;11.00;1113.00;0.00;12101
8;floating_harbor;3415.00;11.00;1001.00;0.00;12883
8;rocket_site_spawn;3371.00;11.00;1092.00;0.00;0
9;air_base;4303.00;11.00;725.00;0.00;0
9;anti_air_building;4303.00;11.00;725.00;0.00;0
9;anti_air_building;4322.00;11.00;722.00;0.00;0
9;anti_air_building;4303.00;11.00;725.00;0.00;0
9;arms_factory;4303.00;11.00;725.00;0.00;0
9;arms_factory;4322.00;11.00;722.00;0.00;0
9;arms_factory;4303.00;11.00;725.00;0.00;0
9;arms_factory;4322.00;11.00;722.00;0.00;0
9;arms_factory;4303.00;11.00;725.00;0.00;0
9;arms_factory;4322.00;11.00;722.00;0.00;0
9;bunker;4301.00;11.00;717.00;0.00;0
9;bunker;4328.00;11.00;718.00;0.00;0
9;coastal_bunker;4301.00;11.00;717.00;0.00;0
9;coastal_bunker;4325.00;11.00;728.00;0.00;0
9;dockyard;4301.00;11.00;717.00;0.00;0
9;industrial_complex;4303.00;11.00;725.00;0.00;0
9;industrial_complex;4322.00;11.00;722.00;0.00;0
9;industrial_complex;4303.00;11.00;725.00;0.00;0
9;industrial_complex;4322.00;11.00;722.00;0.00;0
9;industrial_complex;4303.00;11.00;725.00;0.00;0
9;industrial_complex;4322.00;11.00;722.00;0.00;0
9;naval_base_spawn;4301.00;11.00;717.00;0.00;1687
9;naval_base_spawn;4325.00;11.00;728.00;0.00;5984
9;nuclear_reactor_spawn;4303.00;11.00;725.00;0.00;0
9;synthetic_refinery;4303.00;11.00;725.00;0.00;0
9;supply_node;4301.00;11.00;717.00;0.00;0
9;supply_node;4328.00;11.00;718.00;0.00;0
9;floating_harbor;4301.00;11.00;716.00;0.00;7658
9;floating_harbor;4325.00;11.00;729.00;0.00;10509
9;rocket_site_spawn;4303.00;11.00;725.00;0.00;0
10;air_base;4333.00;11.00;1014.00;0.00;0
10;anti_air_building;4333.00;11.00;1014.00;0.00;0
10;anti_air_building;4286.00;11.00;957.00;0.00;0
10;anti_air_building;4310.00;11.00;1004.00;0.00;0
10;arms_factory;4333.00;11.00;1014.00;0.00;0
10;arms_factory;4286.00;11.00;957.00;0.00;0
10;arms_factory;4310.00;11.00;1004.00;0.00;0
10;arms_factory;4324.00;11.00;996.00;0.00;0
10;arms_factory;4298.00;11.00;965.00;0.00;0
10;arms_factory;4338.00;11.00;1003.00;0.00;0
10;bunker;4331.00;11.00;1006.00;0.00;0
10;bunker;4281.00;11.00;964.00;0.00;0
10;bunker;4316.00;11.00;1000.00;0.00;0
10;bunker;4330.00;11.00;1005.00;0.00;0
10;bunker;4292.00;11.00;961.00;0.00;0
10;bunker;4337.00;11.00;1009.00;0.00;0
10;bunker;4274.00;11.00;976.00;0.00;0
10;bunker;4280.00;11.00;968.00;0.00;0
10;bunker;4285.00;11.00;981.00;0.00;0
10;bunker;4344.00;11.00;1019.00;0.00;0
10;bunker;4313.00;11.00;994.00;0.00;0
10;bunker;4318.00;11.00;976.00;0.00;0
10;bunker;4293.00;11.00;970.00;0.00;0
10;bunker;4346.00;11.00;1003.00;0.00;0
10;bunker;4305.00;11.00;1014.00;0.00;0
10;bunker;4323.00;11.00;1013.00;0.00;0
10;bunker;4309.00;11.00;944.00;0.00;0
10;bunker;4291.00;11.00;955.00;0.00;0
10;bunker;4304.00;11.00;1009.00;0.00;0
10;bunker;4286.00;11.00;949.00;0.00;0
10;bunker;4342.00;11.00;1024.00;0.00;0
10;bunker;4306.00;11.00;998.00;0.00;0
10;bunker;4302.00;11.00;972.00;0.00;0
10;bunker;4303.00;11.00;1024.00;0.00;0
10;industrial_complex;4333.00;11.00;1014.00;0.00;0
10;industrial_complex;4286.00;11.00;957.00;0.00;0
10;industrial_complex;4310.00;11.00;1004.00;0.00;0
10;industrial_complex;4324.00;11.00;996.00;0.00;0
10;industrial_complex;4298.00;11.00;965.00;0.00;0
10;industrial_complex;4338.00;11.00;1003.00;0.00;0
10;nuclear_reactor_spawn;4333.00;11.00;1014.00;0.00;0
10;synthetic_refinery;4333.00;11.00;1014.00;0.00;0
10;supply_node;4331.00;11.00;1006.00;0.00;0
10;supply_node;4281.00;11.00;964.00;0.00;0
10;supply_node;4316.00;11.00;1000.00;0.00;0
10;supply_node;4330.00;11.00;1005.00;0.00;0
10;supply_node;4292.00;11.00;961.00;0.00;0
10;supply_node;4337.00;11.00;1009.00;0.00;0
10;supply_node;4274.00;11.00;976.00;0.00;0
10;supply_node;4280.00;11.00;968.00;0.00;0
10;supply_node;4285.00;11.00;981.00;0.00;0
10;supply_node;4344.00;11.00;1019.00;0.00;0
10;supply_node;4313.00;11.00;994.00;0.00;0
10;supply_node;4318.00;11.00;976.00;0.00;0
10;supply_node;4293.00;11.00;970.00;0.00;0
10;supply_node;4346.00;11.00;1003.00;0.00;0
10;supply_node;4305.00;11.00;1014.00;0.00;0
10;supply_node;4323.00;11.00;1013.00;0.00;0
10;supply_node;4309.00;11.00;944.00;0.00;0
10;supply_node;4291.00;11.00;955.00;0.00;0
10;supply_node;4304.00;11.00;1009.00;0.00;0
10;supply_node;4286.00;11.00;949.00;0.00;0
10;supply_node;4342.00;11.00;1024.00;0.00;0
10;supply_node;4306.00;11.00;998.00;0.00;0
10;supply_node;4302.00;11.00;972.00;0.00;0
10;supply_node;4303.00;11.00;1024.00;0.00;0
10;rocket_site_spawn;4333.00;11.00;1014.00;0.00;0
11;air_base;4313.00;11.00;1052.00;0.00;0
11;anti_air_building;4313.00;11.00;1052.00;0.00;0
11;anti_air_building;4315.00;11.00;1087.00;0.00;0
11;anti_air_building;4330.00;11.00;1075.00;0.00;0
11;arms_factory;4313.00;11.00;1052.00;0.00;0
11;arms_factory;4315.00;11.00;1087.00;0.00;0
11;arms_factory;4330.00;11.00;1075.00;0.00;0
11;arms_factory;4265.00;11.00;1020.00;0.00;0
11;arms_factory;4293.00;11.00;1072.00;0.00;0
11;arms_factory;4330.00;11.00;1098.00;0.00;0
11;bunker;4321.00;11.00;1050.00;0.00;0
11;bunker;4326.00;11.00;1081.00;0.00;0
11;bunker;4326.00;11.00;1080.00;0.00;0
11;bunker;4260.00;11.00;1018.00;0.00;0
11;bunker;4303.00;11.00;1084.00;0.00;0
11;bunker;4327.00;11.00;1093.00;0.00;0
11;bunker;4321.00;11.00;1051.00;0.00;0
11;bunker;4277.00;11.00;1038.00;0.00;0
11;bunker;4289.00;11.00;994.00;0.00;0
11;bunker;4304.00;11.00;1058.00;0.00;0
11;bunker;4339.00;11.00;1075.00;0.00;0
11;bunker;4284.00;11.00;1004.00;0.00;0
11;bunker;4279.00;11.00;985.00;0.00;0
11;bunker;4273.00;11.00;1020.00;0.00;0
11;bunker;4316.00;11.00;1061.00;0.00;0
11;bunker;4266.00;11.00;994.00;0.00;0
11;bunker;4284.00;11.00;1043.00;0.00;0
11;bunker;4316.00;11.00;1043.00;0.00;0
11;bunker;4260.00;11.00;1009.00;0.00;0
11;bunker;4278.00;11.00;1029.00;0.00;0
11;bunker;4309.00;11.00;1049.00;0.00;0
11;industrial_complex;4313.00;11.00;1052.00;0.00;0
11;industrial_complex;4315.00;11.00;1087.00;0.00;0
11;industrial_complex;4330.00;11.00;1075.00;0.00;0
11;industrial_complex;4265.00;11.00;1020.00;0.00;0
11;industrial_complex;4293.00;11.00;1072.00;0.00;0
11;industrial_complex;4330.00;11.00;1098.00;0.00;0
11;nuclear_reactor_spawn;4313.00;11.00;1052.00;0.00;0
11;synthetic_refinery;4313.00;11.00;1052.00;0.00;0
11;supply_node;4321.00;11.00;1050.00;0.00;0
11;supply_node;4326.00;11.00;1081.00;0.00;0
11;supply_node;4326.00;11.00;1080.00;0.00;0
11;supply_node;4260.00;11.00;1018.00;0.00;0
11;supply_node;4303.00;11.00;1084.00;0.00;0
11;supply_node;4327.00;11.00;1093.00;0.00;0
11;supply_node;4321.00;11.00;1051.00;0.00;0
11;supply_node;4277.00;11.00;1038.00;0.00;0
11;supply_node;4289.00;11.00;994.00;0.00;0
11;supply_node;4304.00;11.00;1058.00;0.00;0
11;supply_node;4339.00;11.00;1075.00;0.00;0
11;supply_node;4284.00;11.00;1004.00;0.00;0
11;supply_node;4279.00;11.00;985.00;0.00;0
11;supply_node;4273.00;11.00;1020.00;0.00;0
11;supply_node;4316.00;11.00;1061.00;0.00;0
11;supply_node;4266.00;11.00;994.00;0.00;0
11;supply_node;4284.00;11.00;1043.00;0.00;0
11;supply_node;4316.00;11.00;1043.00;0.00;0
11;supply_node;4260.00;11.00;1009.00;0.00;0
11;supply_node;4278.00;11.00;1029.00;0.00;0
11;supply_node;4309.00;11.00;1049.00;0.00;0
11;rocket_site_spawn;4313.00;11.00;1052.00;0.00;0
12;air_base;4470.00;11.00;1112.00;0.00;0
12;anti_air_building;4470.00;11.00;1112.00;0.00;0
12;anti_air_building;4426.00;11.00;1023.00;0.00;0
12;anti_air_building;4440.00;11.00;1028.00;0.00;0
12;arms_factory;4470.00;11.00;1112.00;0.00;0
12;arms_factory;4426.00;11.00;1023.00;0.00;0
12;arms_factory;4440.00;11.00;1028.00;0.00;0
12;arms_factory;4407.00;11.00;1069.00;0.00;0
12;arms_factory;4392.00;11.00;1032.00;0.00;0
12;arms_factory;4502.00;11.00;1103.00;0.00;0
12;bunker;4478.00;11.00;1120.00;0.00;0
12;bunker;4435.00;11.00;1025.00;0.00;0
12;bunker;4436.00;11.00;1025.00;0.00;0
12;bunker;4421.00;11.00;1071.00;0.00;0
12;bunker;4399.00;11.00;1023.00;0.00;0
12;bunker;4502.00;11.00;1096.00;0.00;0
12;bunker;4419.00;11.00;1019.00;0.00;0
12;bunker;4427.00;11.00;1031.00;0.00;0
12;bunker;4443.00;11.00;1050.00;0.00;0
12;bunker;4422.00;11.00;1071.00;0.00;0
12;bunker;4474.00;11.00;1103.00;0.00;0
12;bunker;4417.00;11.00;1027.00;0.00;0
12;bunker;4455.00;11.00;1070.00;0.00;0
12;bunker;4458.00;11.00;1062.00;0.00;0
12;bunker;4395.00;11.00;1066.00;0.00;0
12;bunker;4354.00;11.00;1026.00;0.00;0
12;bunker;4420.00;11.00;1105.00;0.00;0
12;bunker;4411.00;11.00;1062.00;0.00;0
12;bunker;4514.00;11.00;1079.00;0.00;0
12;bunker;4484.00;11.00;1066.00;0.00;0
12;bunker;4502.00;11.00;1095.00;0.00;0
12;bunker;4437.00;11.00;1049.00;0.00;0
